,close,date,high,low,open,volume,RSI_14,sma_7,RSI_Trend,ub,mb,lb,band_diff,band_diff_trend,band_diff_trend_fited
288,180.4,2020-04-20 12:55:00+05:30,180.75,180.3,180.35,473281,27.944462789501145,180.25714285714284,1.3974642783181253,184.78673086597104,181.56750000000002,178.348269134029,6.44,-1.0,2.5
289,180.25,2020-04-20 13:05:00+05:30,180.5,180.1,180.3,528276,27.111248650479666,180.25714285714284,-0.8332141390214787,184.22290788870131,181.34,178.4570921112987,5.77,-1.0,2.5
290,180.25,2020-04-20 13:15:00+05:30,180.35,179.65,180.25,1102368,27.111248650479666,180.31428571428572,0.0,183.50684002496257,181.11,178.71315997503746,4.79,-1.0,2.5
291,180.0,2020-04-20 13:25:00+05:30,180.5,179.8,180.15,962178,25.63386568670103,180.24285714285716,-1.4773829637786378,182.89124215410317,180.90500000000003,178.9187578458969,3.97,-1.0,2.5
292,180.1,2020-04-20 13:35:00+05:30,180.2,179.75,180.05,468109,27.33950268194934,180.2,1.7056369952483124,182.5579057170313,180.7675,178.97709428296872,3.58,-0.0,5.0
293,180.05,2020-04-20 13:45:00+05:30,180.2,179.85,180.2,489738,27.005979502650504,180.19285714285712,-0.3335231792988367,182.1501275765405,180.62750000000003,179.10487242345954,3.05,-1.0,2.5
294,180.0,2020-04-20 13:55:00+05:30,180.1,179.85,180.0,415385,26.65578321107469,180.15,-0.3501962915758128,181.9904445779428,180.54000000000002,179.08955542205723,2.9,-0.0,5.0
295,180.05,2020-04-20 14:05:00+05:30,180.15,179.85,180.0,449104,27.66591785823087,180.09999999999997,1.0101346471561783,181.61199088809502,180.42500000000004,179.23800911190506,2.37,-1.0,2.5
296,180.55,2020-04-20 14:15:00+05:30,180.6,179.9,180.05,919651,37.00874542841708,180.1428571428571,9.34282757018621,181.10830459716698,180.33500000000006,179.56169540283315,1.55,-1.0,2.5
297,180.95,2020-04-20 14:25:00+05:30,181.45,180.5,180.6,1142467,43.316394142359144,180.2428571428571,6.307648713942065,180.90753848970706,180.30500000000004,179.702461510293,1.21,-0.0,5.0
298,181.2,2020-04-20 14:35:00+05:30,181.9,180.75,181.05,1519451,46.895567340149114,180.41428571428568,3.57917319778997,180.95639848823973,180.31250000000003,179.66860151176033,1.29,0.0,5.0
299,180.9,2020-04-20 14:45:00+05:30,181.2,180.6,181.15,846852,43.35758049712909,180.52857142857144,-3.537986843020022,181.03780379577603,180.34250000000003,179.64719620422403,1.39,0.0,5.0
300,180.7,2020-04-20 14:55:00+05:30,181.4,180.7,180.9,1076984,41.1297900556554,180.6214285714286,-2.2277904414736938,181.06722409246964,180.35500000000002,179.6427759075304,1.42,0.0,5.0
301,180.95,2020-04-20 15:05:00+05:30,181.0,180.35,180.7,1351245,44.93828782401862,180.7571428571429,3.8084977683632246,181.14691459448395,180.3875,179.62808540551603,1.52,0.0,5.0
302,180.45,2020-04-20 15:15:00+05:30,181.15,180.0,180.95,1534972,39.44241917974123,180.81428571428575,-5.495868644277394,181.15455454159314,180.39749999999998,179.64044545840682,1.51,-0.0,5.0
303,180.9,2020-04-20 15:25:00+05:30,180.95,180.45,180.45,527169,45.85991968024725,180.86428571428578,6.417500500506023,181.19268361188858,180.45,179.7073163881114,1.49,-0.0,5.0
